,Te,ne,nH,nH_2s,nH2_v0,nH2_v1,nH2_v2,nH2_v3,nH2_v4,nH2_v5,nH2_v6,nH2_v7,nH2_v8,nH2_v9,nHp,nH2p,nH3p,nHm
6766,6.095235307546737,1.2392967416691228e+16,9.20020298034516e+18,7.358779896410195e+16,3.163342423018758e+20,4.831486660692057e+17,1.6268377116021002e+17,1.1325884063357514e+17,8.798785867019066e+16,7.135545204149246e+16,5.392073839234581e+16,4.312355492835647e+16,3.3550717394354764e+16,2.6110107017313696e+16,3575983724689890.0,744004342238090.1,8209361020900979.0,136381671137732.8
6767,6.095235101167748,1.2392968187829718e+16,9.200209064591654e+18,7.358779946028523e+16,3.163342392468327e+20,4.831486860003668e+17,1.6268377091448554e+17,1.1325883954503733e+17,8.798785744038837e+16,7.135545072522257e+16,5.392073734137844e+16,4.312355402315372e+16,3.355071661183234e+16,2.6110106366451156e+16,3575984876138895.5,744004306367606.8,8209360670125863.0,136381664802645.22
6768,6.095234894836567,1.2392968958789558e+16,9.200215147427518e+18,7.358779995635392e+16,3.1633423619249786e+20,4.831487059269082e+17,1.6268377066881805e+17,1.13258838456752e+17,8.79878562108714e+16,7.135544940925808e+16,5.392073629065497e+16,4.312355311816106e+16,3.3550715829491544e+16,2.6110105715739696e+16,3575986027320982.0,744004270505433.1,8209360319432168.0,136381658469025.11
6769,6.095234688553178,1.2392969729570802e+16,9.200221228853267e+18,7.358780045230806e+16,3.163342331388711e+20,4.8314872584883174e+17,1.6268377042320755e+17,1.1325883736871907e+17,8.798785498163962e+16,7.135544809359889e+16,5.392073524017531e+16,4.312355221337842e+16,3.3550715047332316e+16,2.611010506517926e+16,3575987178236246.0,744004234651566.1,8209359968819862.0,136381652136871.92
6770,6.095234482317562,1.2392970500173518e+16,9.200227308869412e+18,7.358780094814766e+16,3.163342300859521e+20,4.83148745766139e+17,1.6268377017765398e+17,1.1325883628093845e+17,8.798785375269294e+16,7.135544677824488e+16,5.392073418993937e+16,4.312355130880573e+16,3.3550714265354584e+16,2.611010441476979e+16,3575988328884785.0,744004198806002.8,8209359618288916.0,136381645806185.11
6771,6.095234276129704,1.2392971270597774e+16,9.200233387476466e+18,7.35878014438728e+16,3.163342270337406e+20,4.8314876567883174e+17,1.626837699321574e+17,1.1325883519341005e+17,8.798785252403126e+16,7.135544546319595e+16,5.392073313994706e+16,4.3123550404442904e+16,3.3550713483558284e+16,2.6110103764511244e+16,3575989479266696.0,744004162968740.0,8209359267839302.0,136381639476964.16
6772,6.0952340699895835,1.2392972040843632e+16,9.200239464674941e+18,7.358780193948349e+16,3.1633422398223647e+20,4.831487855869116e+17,1.6268376968671773e+17,1.1325883410613378e+17,8.798785129565446e+16,7.135544414845199e+16,5.3920732090198296e+16,4.312354950028987e+16,3.355071270194335e+16,2.611010311440355e+16,3575990629382076.0,744004127139774.8,8209358917470989.0,136381633149208.53
6773,6.095233863897185,1.2392972810911154e+16,9.20024554046535e+18,7.358780243497979e+16,3.163342209314393e+20,4.831488054903803e+17,1.6268376944133494e+17,1.1325883301910952e+17,8.798785006756246e+16,7.135544283401288e+16,5.3920731040692984e+16,4.312354859634656e+16,3.355071192050972e+16,2.6110102464446664e+16,3575991779231022.0,744004091319104.1,8209358567183947.0,136381626822917.67
6774,6.09523365785249,1.2392973580800412e+16,9.200251614848206e+18,7.358780293036173e+16,3.163342178813489e+20,4.831488253892395e+17,1.6268376919600906e+17,1.1325883193233722e+17,8.798784883975515e+16,7.135544151987852e+16,5.392072999143104e+16,4.312354769261289e+16,3.3550711139257324e+16,2.6110101814640532e+16,3575992928813631.0,744004055506724.9,8209358216978149.0,136381620498091.05
6775,6.095233451855481,1.239297435051147e+16,9.20025768782402e+18,7.358780342562934e+16,3.16334214831965e+20,4.831488452834909e+17,1.6268376895074003e+17,1.1325883084581677e+17,8.798784761223242e+16,7.135544020604878e+16,5.3920728942412376e+16,4.3123546789088776e+16,3.3550710358186096e+16,2.6110101164985092e+16,3575994078130000.5,744004019702634.2,8209357866853563.0,136381614174728.14
6776,6.095233245906142,1.2392975120044388e+16,9.200263759393308e+18,7.358780392078269e+16,3.163342117832874e+20,4.831488651731361e+17,1.6268376870552784e+17,1.1325882975954806e+17,8.798784638499416e+16,7.1355438892523576e+16,5.3920727893636904e+16,4.312354588577416e+16,3.3550709577295972e+16,2.6110100515480292e+16,3575995227180227.5,744003983906829.0,8209357516810160.0,136381607852828.39
6777,6.095233040004453,1.2392975889399236e+16,9.200269829556578e+18,7.35878044158218e+16,3.1633420873531576e+20,4.8314888505817696e+17,1.6268376846037248e+17,1.1325882867353104e+17,8.798784515804027e+16,7.1355437579302776e+16,5.392072684510453e+16,4.312354498266895e+16,3.3550708796586884e+16,2.611009986612608e+16,3575996375964409.0,744003948119306.1,8209357166847912.0,136381601532391.28
6778,6.0952328341504,1.2392976658576076e+16,9.200275898314348e+18,7.358780491074669e+16,3.163342056880498e+20,4.831489049386151e+17,1.6268376821527392e+17,1.1325882758776558e+17,8.798784393137066e+16,7.135543626638627e+16,5.392072579681517e+16,4.312354407977308e+16,3.355070801605877e+16,2.61100992169224e+16,3575997524482642.0,744003912340062.8,8209356816966788.0,136381595213416.27
6779,6.095232628343961,1.2392977427574976e+16,9.200281965667125e+18,7.358780540555744e+16,3.163342026414894e+20,4.831489248144521e+17,1.6268376797023213e+17,1.132588265022516e+17,8.798784270498522e+16,7.135543495377397e+16,5.392072474876874e+16,4.312354317708646e+16,3.3550707235711556e+16,2.6110098567869196e+16,3575998672735024.0,744003876569095.6,8209356467166759.0,136381588895902.81
6780,6.095232422585123,1.2392978196395998e+16,9.200288031615426e+18,7.358780590025406e+16,3.163341995956341e+20,4.831489446856897e+17,1.626837677252471e+17,1.1325882541698902e+17,8.798784147888382e+16,7.1355433641465736e+16,5.392072370096514e+16,4.312354227460903e+16,3.3550706455545184e+16,2.6110097918966412e+16,3575999820721651.5,744003840806402.0,8209356117447795.0,136381582579850.38
6781,6.095232216873865,1.239297896503921e+16,9.200294096159761e+18,7.358780639483662e+16,3.163341965504839e+20,4.8314896455232966e+17,1.6268376748031885e+17,1.1325882433197774e+17,8.798784025306642e+16,7.135543232946147e+16,5.392072265340428e+16,4.312354137234071e+16,3.3550705675559584e+16,2.6110097270213996e+16,3576000968442622.0,744003805051978.5,8209355767809867.0,136381576265258.42
6782,6.095232011210171,1.2392979733504674e+16,9.200300159300645e+18,7.358780688930514e+16,3.163341935060383e+20,4.831489844143736e+17,1.6268376723544726e+17,1.1325882324721768e+17,8.798783902753285e+16,7.1355431017761064e+16,5.392072160608609e+16,4.312354047028142e+16,3.3550704895754692e+16,2.6110096621611892e+16,3576002115898032.0,744003769305822.4,8209355418252946.0,136381569952126.4
6783,6.0952318055940236,1.2392980501792458e+16,9.200306221038588e+18,7.358780738365966e+16,3.1633419046229724e+20,4.831490042718232e+17,1.6268376699063242e+17,1.1325882216270872e+17,8.798783780228304e+16,7.135542970636441e+16,5.392072055901046e+16,4.312353956843109e+16,3.3550704116130444e+16,2.6110095973160044e+16,3576003263087979.5,744003733567930.5,8209355068777001.0,136381563640453.83
6784,6.095231600025405,1.2392981269902624e+16,9.200312281374105e+18,7.358780787790022e+16,3.163341874192603e+20,4.8314902412468026e+17,1.6268376674587424e+17,1.132588210784508e+17,8.798783657731688e+16,7.1355428395271384e+16,5.392071951217732e+16,4.312353866678963e+16,3.355070333668677e+16,2.61100953248584e+16,3576004410012561.0,744003697838299.9,8209354719382004.0,136381557330240.11
6785,6.095231394504299,1.2392982037835242e+16,9.200318340307706e+18,7.358780837202686e+16,3.163341843769273e+20,4.831490439729463e+17,1.6268376650117274e+17,1.132588199944438e+17,8.798783535263427e+16,7.135542708448188e+16,5.392071846558658e+16,4.312353776535698e+16,3.3550702557423604e+16,2.6110094676706904e+16,3576005556671874.0,744003662116927.4,8209354370067925.0,136381551021484.73
6786,6.095231189030686,1.2392982805590372e+16,9.200324397839906e+18,7.358780886603963e+16,3.1633418133529795e+20,4.8314906381662304e+17,1.6268376625652784e+17,1.1325881891068765e+17,8.79878341282351e+16,7.13554257739958e+16,5.3920717419238136e+16,4.312353686413305e+16,3.355070177834089e+16,2.61100940287055e+16,3576006703066015.0,744003626403810.1,8209354020834734.0,136381544714187.16
6787,6.09523098360455,1.2392983573168082e+16,9.200330453971216e+18,7.358780935993856e+16,3.163341782943721e+20,4.8314908365571226e+17,1.626837660119396e+17,1.1325881782718226e+17,8.798783290411926e+16,7.1355424463813016e+16,5.392071637313191e+16,4.312353596311777e+16,3.3550700999438544e+16,2.6110093380854136e+16,3576007849195081.5,744003590698945.0,8209353671682402.0,136381538408346.84
6788,6.095230778225872,1.2392984340568436e+16,9.20033650870215e+18,7.35878098537237e+16,3.1633417525414933e+20,4.831491034902156e+17,1.6268376576740794e+17,1.1325881674392752e+17,8.798783168028667e+16,7.135542315393342e+16,5.392071532726781e+16,4.3123535062311064e+16,3.3550700220716516e+16,2.611009273315275e+16,3576008995059171.0,744003555002329.0,8209353322610899.0,136381532103963.27
6789,6.0952305728946365,1.23929851077915e+16,9.20034256203322e+18,7.358781034739507e+16,3.163341722146295e+20,4.831491233201347e+17,1.6268376552293286e+17,1.1325881566092334e+17,8.798783045673722e+16,7.135542184435692e+16,5.392071428164575e+16,4.312353416171286e+16,3.3550699442174732e+16,2.61100920856013e+16,3576010140658379.5,744003519313959.0,8209352973620197.0,136381525801035.88
6790,6.095230367610825,1.2392985874837336e+16,9.200348613964937e+18,7.358781084095274e+16,3.163341691758123e+20,4.831491431454713e+17,1.6268376527851434e+17,1.1325881457816965e+17,8.798782923347078e+16,7.1355420535083384e+16,5.392071323626565e+16,4.312353326132308e+16,3.3550698663813132e+16,2.611009143819972e+16,3576011285992805.0,744003483633832.0,8209352624710264.0,136381519499564.14
6791,6.09523016237442,1.2392986641706014e+16,9.200354664497817e+18,7.358781133439674e+16,3.163341661376975e+20,4.831491629662271e+17,1.6268376503415235e+17,1.1325881349566635e+17,8.798782801048728e+16,7.13554192261127e+16,5.392071219112741e+16,4.312353236114164e+16,3.3550697885631644e+16,2.611009079094796e+16,3576012431062544.5,744003447961945.1,8209352275881073.0,136381513199547.53
6792,6.095229957185404,1.2392987408397598e+16,9.20036071363237e+18,7.358781182772709e+16,3.163341631002848e+20,4.8314918278240365e+17,1.6268376478984688e+17,1.1325881241341333e+17,8.79878267877866e+16,7.1355417917444776e+16,5.3920711146230936e+16,4.312353146116847e+16,3.355069710763021e+16,2.611009014384596e+16,3576013575867694.5,744003412298295.2,8209351927132593.0,136381506900985.5
6793,6.095229752043759,1.239298817491215e+16,9.20036676136911e+18,7.358781232094384e+16,3.16334160063574e+20,4.831492025940028e+17,1.6268376454559792e+17,1.1325881133141053e+17,8.798782556536864e+16,7.135541660907949e+16,5.392071010157615e+16,4.312353056140349e+16,3.355069632980875e+16,2.611008949689367e+16,3576014720408353.0,744003376642879.4,8209351578464795.0,136381500603877.52
6794,6.095229546949468,1.2392988941249736e+16,9.200372807708548e+18,7.358781281404704e+16,3.163341570275648e+20,4.831492224010262e+17,1.6268376430140544e+17,1.1325881024965782e+17,8.798782434323328e+16,7.135541530101673e+16,5.392070905716297e+16,4.312352966184663e+16,3.3550695552167212e+16,2.611008885009104e+16,3576015864684616.0,744003340995694.4,8209351229877649.0,136381494308223.03
6795,6.095229341902514,1.2392989707410422e+16,9.200378852651198e+18,7.358781330703672e+16,3.1633415399225695e+20,4.831492422034755e+17,1.6268376405726944e+17,1.1325880916815515e+17,8.798782312138045e+16,7.135541399325638e+16,5.39207080129913e+16,4.3123528762497816e+16,3.3550694774705524e+16,2.611008820343801e+16,3576017008696581.5,744003305356737.2,8209350881371126.0,136381488014021.53
6796,6.095229136902879,1.2392990473394276e+16,9.200384896197573e+18,7.358781379991293e+16,3.163341509576502e+20,4.831492620013524e+17,1.6268376381318982e+17,1.132588080869024e+17,8.798782189981002e+16,7.1355412685798344e+16,5.392070696906104e+16,4.312352786335696e+16,3.3550693997423624e+16,2.6110087556934516e+16,3576018152444346.5,744003269726005.0,8209350532945196.0,136381481721272.45
6797,6.095228931950545,1.2392991239201356e+16,9.200390938348184e+18,7.358781429267571e+16,3.1633414792374426e+20,4.8314928179465856e+17,1.6268376356916666e+17,1.1325880700589949e+17,8.79878206785219e+16,7.1355411378642504e+16,5.392070592537211e+16,4.312352696442399e+16,3.355069322032144e+16,2.611008691058052e+16,3576019295928007.5,744003234103494.8,8209350184599830.0,136381475429975.28
6798,6.0952287270454955,1.2392992004831734e+16,9.200396979103544e+18,7.358781478532509e+16,3.1633414489053895e+20,4.831493015833957e+17,1.626837633251999e+17,1.132588059251463e+17,8.798781945751598e+16,7.1355410071788744e+16,5.392070488192443e+16,4.312352606569883e+16,3.355069244339891e+16,2.6110086264375956e+16,3576020439147662.5,744003198489203.1,8209349836334999.0,136381469140129.48
6799,6.095228522187713,1.2392992770285474e+16,9.200403018464167e+18,7.358781527786112e+16,3.1633414185803396e+20,4.831493213675655e+17,1.626837630812895e+17,1.132588048446428e+17,8.798781823679216e+16,7.135540876523696e+16,5.392070383871791e+16,4.3123525167181416e+16,3.355069166665597e+16,2.6110085618320772e+16,3576021582103407.5,744003162883127.5,8209349488150673.0,136381462851734.5
6800,6.095228317377179,1.2392993535562636e+16,9.200409056430564e+18,7.358781577028382e+16,3.163341388262291e+20,4.8314934114716966e+17,1.626837628374355e+17,1.1325880376438885e+17,8.798781701635034e+16,7.135540745898704e+16,5.3920702795752456e+16,4.3123524268871656e+16,3.3550690890092548e+16,2.611008497241491e+16,3576022724795340.5,744003127285264.5,8209349140046821.0,136381456564789.81
6801,6.095228112613877,1.239299430066329e+16,9.20041509300325e+18,7.358781626259326e+16,3.1633413579512395e+20,4.831493609222098e+17,1.626837625936378e+17,1.1325880268438435e+17,8.79878157961904e+16,7.135540615303886e+16,5.3920701753027976e+16,4.312352337076948e+16,3.3550690113708584e+16,2.611008432665833e+16,3576023867223558.0,744003091695611.2,8209348792023416.0,136381450279294.88
6802,6.095227907897789,1.2392995065587498e+16,9.200421128182734e+18,7.358781675478947e+16,3.163341327647184e+20,4.831493806926877e+17,1.626837623498964e+17,1.1325880160462925e+17,8.798781457631226e+16,7.135540484739234e+16,5.392070071054438e+16,4.312352247287482e+16,3.355068933750401e+16,2.6110083681050956e+16,3576025009388157.5,744003056114164.8,8209348444080427.0,136381443995249.14
6803,6.095227703228898,1.2392995830335332e+16,9.200427161969532e+18,7.358781724687248e+16,3.163341297350121e+20,4.831494004586049e+17,1.6268376210621133e+17,1.1325880052512344e+17,8.798781335671579e+16,7.135540354204734e+16,5.39206996683016e+16,4.3123521575187576e+16,3.355068856147876e+16,2.6110083035592744e+16,3576026151289236.0,744003020540921.9,8209348096217825.0,136381437712652.11
6804,6.095227498607185,1.2392996594906846e+16,9.200433194364154e+18,7.358781773884234e+16,3.163341267060049e+20,4.831494202199633e+17,1.626837618625825e+17,1.1325879944586682e+17,8.798781213740091e+16,7.135540223700376e+16,5.392069862629952e+16,4.31235206777077e+16,3.355068778563277e+16,2.611008239028364e+16,3576027292926890.5,744002984975879.6,8209347748435580.0,136381431431503.2
6805,6.095227294032635,1.2392997359302114e+16,9.200439225367115e+18,7.358781823069907e+16,3.163341236776965e+20,4.831494399767645e+17,1.6268376161900995e+17,1.132587983668593e+17,8.79878109183675e+16,7.1355400932261496e+16,5.392069758453807e+16,4.312351978043509e+16,3.355068700996597e+16,2.6110081745123588e+16,3576028434301218.5,744002949419035.1,8209347400733663.0,136381425151801.9
6806,6.0952270895052285,1.2392998123521198e+16,9.200445254978926e+18,7.358781872244274e+16,3.163341206500866e+20,4.8314945972901005e+17,1.6268376137549366e+17,1.132587972881008e+17,8.798780969961547e+16,7.1355399627820424e+16,5.392069654301716e+16,4.312351888336969e+16,3.3550686234478292e+16,2.6110081100112536e+16,3576029575412316.5,744002913870385.1,8209347053112044.0,136381418873547.69
6807,6.095226885024949,1.2392998887564162e+16,9.200451283200099e+18,7.358781921407338e+16,3.16334117623175e+20,4.8314947947670176e+17,1.6268376113203357e+17,1.1325879620959122e+17,8.79878084811447e+16,7.135539832368044e+16,5.392069550173669e+16,4.312351798651141e+16,3.355068545916968e+16,2.611008045525042e+16,3576030716260281.5,744002878329926.8,8209346705570694.0,136381412596740.0
6808,6.095226680591779,1.2392999651431074e+16,9.200457310031148e+18,7.358781970559102e+16,3.163341145969613e+20,4.8314949921984134e+17,1.6268376088862966e+17,1.1325879513133046e+17,8.798780726295512e+16,7.135539701984143e+16,5.3920694460696584e+16,4.3123517089860184e+16,3.355068468404006e+16,2.6110079810537196e+16,3576031856845211.0,744002842797656.9,8209346358109584.0,136381406321378.3
6809,6.095226476205699,1.2393000415121996e+16,9.200463335472586e+18,7.358782019699571e+16,3.163341115714455e+20,4.831495189584304e+17,1.6268376064528192e+17,1.1325879405331845e+17,8.79878060450466e+16,7.13553957163033e+16,5.3920693419896744e+16,4.312351619341594e+16,3.3550683909089372e+16,2.61100791659728e+16,3576032997167202.5,744002807273572.5,8209346010728683.0,136381400047462.06
6810,6.095226271866695,1.2393001178636996e+16,9.200469359524924e+18,7.358782068828749e+16,3.163341085466271e+20,4.831495386924707e+17,1.6268376040199037e+17,1.1325879297555509e+17,8.798780482741902e+16,7.135539441306591e+16,5.3920692379337096e+16,4.312351529717858e+16,3.3550683134317544e+16,2.6110078521557184e+16,3576034137226352.0,744002771757670.6,8209345663427963.0,136381393774990.75
6811,6.095226067574747,1.2393001941976134e+16,9.200475382188677e+18,7.358782117946638e+16,3.16334105522506e+20,4.8314955842196384e+17,1.6268376015875494e+17,1.1325879189804027e+17,8.79878036100723e+16,7.135539311012917e+16,5.392069133901754e+16,4.312351440114805e+16,3.355068235972451e+16,2.6110077877290292e+16,3576035277022757.5,744002736249948.1,8209345316207393.0,136381387503963.83
6812,6.095225863329838,1.2393002705139484e+16,9.200481403464355e+18,7.358782167053245e+16,3.163341024990818e+20,4.831495781469116e+17,1.626837599155756e+17,1.1325879082077394e+17,8.798780239300635e+16,7.135539180749296e+16,5.3920690298937976e+16,4.312351350532426e+16,3.3550681585310216e+16,2.6110077233172064e+16,3576036416556516.0,744002700750402.1,8209344969066945.0,136381381234380.75
6813,6.095225659131951,1.2393003468127102e+16,9.200487423352472e+18,7.358782216148573e+16,3.163340994763544e+20,4.831495978673156e+17,1.6268375967245238e+17,1.1325878974375597e+17,8.798780117622104e+16,7.1355390505157176e+16,5.392068925909834e+16,4.3123512609707144e+16,3.355068081107458e+16,2.6110076589202452e+16,3576037555827724.0,744002665259029.5,8209344622006589.0,136381374966240.98
6814,6.095225454981068,1.2393004230939056e+16,9.20049344185354e+18,7.358782265232626e+16,3.163340964543234e+20,4.8314961758317754e+17,1.6268375942938525e+17,1.1325878866698627e+17,8.798779995971627e+16,7.1355389203121704e+16,5.392068821949853e+16,4.3123511714296616e+16,3.3550680037017548e+16,2.61100759453814e+16,3576038694836479.0,744002629775827.2,8209344275026295.0,136381368699544.0
6815,6.095225250877172,1.2393004993575414e+16,9.200499458968072e+18,7.358782314305406e+16,3.163340934329886e+20,4.831496372944991e+17,1.6268375918637414e+17,1.1325878759046477e+17,8.798779874349197e+16,7.135538790138643e+16,5.3920687180138456e+16,4.312351081909261e+16,3.3550679263139044e+16,2.611007530170885e+16,3576039833582878.5,744002594300792.4,8209343928126033.0,136381362434289.25
6816,6.095225046820246,1.239300575603624e+16,9.200505474696581e+18,7.358782363366922e+16,3.1633409041234985e+20,4.83149657001282e+17,1.626837589434191e+17,1.1325878651419136e+17,8.798779752754798e+16,7.135538659995125e+16,5.392068614101804e+16,4.312350992409504e+16,3.3550678489439012e+16,2.6110074658184744e+16,3576040972067018.5,744002558833921.8,8209343581305775.0,136381356170476.22
6817,6.09522484281027,1.2393006518321596e+16,9.200511489039579e+18,7.358782412417171e+16,3.1633408739240673e+20,4.831496767035279e+17,1.6268375870052006e+17,1.1325878543816597e+17,8.798779631188424e+16,7.135538529881605e+16,5.392068510213718e+16,4.312350902930384e+16,3.355067771591738e+16,2.6110074014809036e+16,3576042110288997.5,744002523375212.4,8209343234565491.0,136381349908104.33
6818,6.095224638847229,1.239300728043155e+16,9.200517501997579e+18,7.358782461456163e+16,3.16334084373159e+20,4.8314969640123846e+17,1.62683758457677e+17,1.1325878436238848e+17,8.798779509650062e+16,7.135538399798071e+16,5.39206840634958e+16,4.312350813471892e+16,3.3550676942574084e+16,2.6110073371581668e+16,3576043248248911.5,744002487924661.2,8209342887905151.0,136381343647173.1
6819,6.095224434931105,1.2393008042366168e+16,9.200523513571094e+18,7.3587825104839e+16,3.163340813546065e+20,4.831497160944154e+17,1.6268375821488992e+17,1.1325878328685883e+17,8.798779388139704e+16,7.1355382697445144e+16,5.392068302509381e+16,4.3123507240340216e+16,3.3550676169409056e+16,2.6110072728502584e+16,3576044385946858.0,744002452482265.4,8209342541324726.0,136381337387681.94
6820,6.095224231061881,1.2393008804125512e+16,9.200529523760635e+18,7.358782559500386e+16,3.1633407833674895e+20,4.831497357830604e+17,1.6268375797215882e+17,1.132587822115769e+17,8.798779266657339e+16,7.135538139720922e+16,5.392068198693111e+16,4.312350634616765e+16,3.355067539642223e+16,2.611007208557173e+16,3576045523382934.0,744002417048021.8,8209342194824186.0,136381331129630.34
6821,6.095224027239538,1.2393009565709648e+16,9.200535532566716e+18,7.358782608505624e+16,3.1633407531958606e+20,4.831497554671752e+17,1.6268375772948362e+17,1.1325878113654262e+17,8.798779145202955e+16,7.1355380097272824e+16,5.3920680949007624e+16,4.3123505452201144e+16,3.3550674623613548e+16,2.611007144278905e+16,3576046660557236.5,744002381621927.2,8209341848403502.0,136381324873017.77
6822,6.0952238234640586,1.2393010327118642e+16,9.20054153998985e+18,7.35878265749962e+16,3.1633407230311753e+20,4.8314977514676134e+17,1.6268375748686435e+17,1.1325878006175589e+17,8.798779023776544e+16,7.135537879763586e+16,5.3920679911323256e+16,4.3123504558440616e+16,3.3550673850982936e+16,2.6110070800154484e+16,3576047797469863.0,744002346203978.9,8209341502062644.0,136381318617843.67
6823,6.095223619735427,1.239301108835256e+16,9.200547546030548e+18,7.358782706482374e+16,3.1633406928734316e+20,4.831497948218207e+17,1.6268375724430096e+17,1.132587789872166e+17,8.798778902378094e+16,7.13553774982982e+16,5.392067887387792e+16,4.3123503664886e+16,3.3550673078530332e+16,2.6110070157667988e+16,3576048934120910.5,744002310794173.6,8209341155801583.0,136381312364107.53
6824,6.095223416053624,1.2393011849411466e+16,9.200553550689324e+18,7.358782755453896e+16,3.163340662722627e+20,4.8314981449235475e+17,1.6268375700179347e+17,1.1325877791292469e+17,8.798778781007595e+16,7.135537619925976e+16,5.392067783667153e+16,4.312350277153721e+16,3.3550672306255664e+16,2.6110069515329504e+16,3576050070510475.5,744002275392508.4,8209340809620290.0,136381306111808.8
6825,6.095223212418634,1.2393012610295424e+16,9.20055955396669e+18,7.358782804414186e+16,3.163340632578759e+20,4.831498341583654e+17,1.6268375675934182e+17,1.1325877683888005e+17,8.798778659665037e+16,7.13553749005204e+16,5.392067679970399e+16,4.312350187839418e+16,3.355067153415887e+16,2.6110068873138972e+16,3576051206638656.0,744002239998980.2,8209340463518734.0,136381299860946.94
6826,6.0952230088304375,1.2393013371004498e+16,9.200565555863159e+18,7.358782853363248e+16,3.1633406024418243e+20,4.8314985381985414e+17,1.62683756516946e+17,1.132587757650826e+17,8.79877853835041e+16,7.135537360208003e+16,5.3920675762975224e+16,4.3123500985456824e+16,3.3550670762239892e+16,2.6110068231096344e+16,3576052342505548.0,744002204613586.2,8209340117496886.0,136381293611521.42
6827,6.095222805289017,1.2393014131538758e+16,9.200571556379242e+18,7.358782902301088e+16,3.1633405723118214e+20,4.831498734768228e+17,1.6268375627460598e+17,1.1325877469153224e+17,8.798778417063702e+16,7.135537230393853e+16,5.392067472648514e+16,4.312350009272507e+16,3.3550669990498652e+16,2.611006758920156e+16,3576053478111250.0,744002169236323.1,8209339771554717.0,136381287363531.69
6828,6.095222601794357,1.2393014891898266e+16,9.200577555515455e+18,7.358782951227709e+16,3.163340542188746e+20,4.8314989312927296e+17,1.6268375603232176e+17,1.1325877361822888e+17,8.798778295804904e+16,7.135537100609579e+16,5.392067369023363e+16,4.312349920019885e+16,3.355066921893509e+16,2.611006694745457e+16,3576054613455857.5,744002133867187.9,8209339425692198.0,136381281116977.23
6829,6.095222398346439,1.2393015652083086e+16,9.200583553272308e+18,7.358783000143115e+16,3.1633405120725975e+20,4.831499127772064e+17,1.6268375579009334e+17,1.1325877254517242e+17,8.798778174574006e+16,7.1355369708551704e+16,5.392067265422063e+16,4.312349830787807e+16,3.3550668447549136e+16,2.611006630585531e+16,3576055748539469.0,744002098506177.8,8209339079909298.0,136381274871857.5
6830,6.095222194945245,1.2393016412093286e+16,9.200589549650314e+18,7.358783049047309e+16,3.163340481963373e+20,4.831499324206248e+17,1.6268375554792064e+17,1.1325877147236278e+17,8.798778053370997e+16,7.135536841130615e+16,5.392067161844605e+16,4.312349741576267e+16,3.3550667676340732e+16,2.6110065664403736e+16,3576056883362180.5,744002063153289.4,8209338734205988.0,136381268628171.97
6831,6.095221991590758,1.239301717192893e+16,9.200595544649986e+18,7.358783097940298e+16,3.1633404518610685e+20,4.8314995205952966e+17,1.6268375530580368e+17,1.1325877039979987e+17,8.798777932195867e+16,7.135536711435903e+16,5.3920670582909784e+16,4.312349652385257e+16,3.3550666905309804e+16,2.6110065023099788e+16,3576058017924090.0,744002027808520.0,8209338388582240.0,136381262385920.08
6832,6.09522178828296,1.239301793159008e+16,9.200601538271836e+18,7.358783146822082e+16,3.163340421765682e+20,4.8314997169392294e+17,1.6268375506374243e+17,1.132587693274836e+17,8.798777811048605e+16,7.135536581771023e+16,5.392066954761176e+16,4.312349563214769e+16,3.355066613445629e+16,2.611006438194341e+16,3576059152225294.0,744001992471866.4,8209338043038022.0,136381256145101.31
6833,6.095221585021835,1.2393018691076806e+16,9.200607530516378e+18,7.358783195692667e+16,3.163340391677212e+20,4.8314999132380614e+17,1.626837548217369e+17,1.1325876825541386e+17,8.798777689929202e+16,7.135536452135963e+16,5.392066851255189e+16,4.3123494740647944e+16,3.355066536378012e+16,2.6110063740934548e+16,3576060286265890.0,744001957143325.6,8209337697573306.0,136381249905715.12
6834,6.095221381807363,1.2393019450389172e+16,9.200613521384122e+18,7.358783244552058e+16,3.163340361595655e+20,4.83150010949181e+17,1.62683754579787e+17,1.1325876718359058e+17,8.798777568837645e+16,7.135536322530714e+16,5.392066747773006e+16,4.312349384935328e+16,3.3550664593281236e+16,2.611006310007315e+16,3576061420045974.5,744001921822894.6,8209337352188063.0,136381243667760.98
6835,6.0952211786395285,1.239302020952724e+16,9.200619510875585e+18,7.358783293400258e+16,3.1633403315210086e+20,4.831500305700492e+17,1.6268375433789277e+17,1.1325876611201366e+17,8.798777447773926e+16,7.1355361929552616e+16,5.392066644314622e+16,4.31234929582636e+16,3.355066382295957e+16,2.611006245935916e+16,3576062553565645.5,744001886510570.5,8209337006882262.0,136381237431238.34
6836,6.0952209755183135,1.2393020968491078e+16,9.200625498991275e+18,7.358783342237272e+16,3.163340301453271e+20,4.831500501864125e+17,1.6268375409605418e+17,1.13258765040683e+17,8.798777326738035e+16,7.1355360634095976e+16,5.392066540880026e+16,4.312349206737885e+16,3.355066305281505e+16,2.6110061818792524e+16,3576063686824999.0,744001851206350.0,8209336661655874.0,136381231196146.67
